STAID,LOCAL,DATES,TIMES,MEDIM,STYPE,SAMPL,LABNO,HUNIT,GUNIT,PRJCT,LATDD,LNGDD,CNTYC,DATTD,DATTM,GUERA,GUNNM,GUSER,GUSYS,HDATM,SALTD,SNAME,VDATM,MAJRIVBAS,WELLUSE,WELLCOMPIN
444624073572601,CL 723,20051003,0900,WG,9,00600007,2780060,041503080103,112SDGV,24570326A,44.77333333,-73.95722222,019,200510030900 EST,200510030900,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1455,CL 723,NAVD88,St. Lawrence,Domestic,Sand and Gravel
444624073572601,CL 723,20051003,0905,WG,9,00600008,2780049,041503080103,112SDGV,24570326A,44.77333333,-73.95722222,019,200510030905 EST,200510030905,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1455,CL 723,NAVD88,St. Lawrence,Domestic,Sand and Gravel
444624073572601,CL 723,20051003,0919,WG,9,00600009,2770005,041503080103,112SDGV,24570326A,44.77333333,-73.95722222,019,200510030919 EST,200510030919,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1455,CL 723,NAVD88,St. Lawrence,Domestic,Sand and Gravel
445720073554001,CL1182,20050823,1145,WG,9,00502076,2370045,041503080202,371PSDM,24570326A,44.95563889,-73.92766667,019,200508231145 EST,200508231145,Paleozoic,Potsdam Sandstone,Upper,Cambrian,NAD83,1173,CL1182,NAVD88,St. Lawrence,Domestic,Bedrock
445720073554001,CL1182,20050823,1150,WG,9,00502077,2370043,041503080202,371PSDM,24570326A,44.95563889,-73.92766667,019,200508231150 EST,200508231150,Paleozoic,Potsdam Sandstone,Upper,Cambrian,NAD83,1173,CL1182,NAVD88,St. Lawrence,Domestic,Bedrock
445720073554001,CL1182,20050823,1218,WG,9,00502078,,041503080202,371PSDM,24570326A,44.95563889,-73.92766667,019,200508231218 EST,200508231218,Paleozoic,Potsdam Sandstone,Upper,Cambrian,NAD83,1173,CL1182,NAVD88,St. Lawrence,Domestic,Bedrock
445518074082701,F  91,20101019,1030,WG,9,01100073,2940164,041503080204,371PSDM,24570326K,44.91169444,-74.13772222,033,201010191030 EST,201010191030,Paleozoic,Potsdam Sandstone,Upper,Cambrian,NAD83,879,F  91,NAVD88,St. Lawrence,Production,Bedrock
445518074082701,F  91,20101019,1031,WG,9,01100561,,041503080204,371PSDM,24570326K,44.91169444,-74.13772222,033,201010191031 EST,201010191031,Paleozoic,Potsdam Sandstone,Upper,Cambrian,NAD83,879,F  91,NAVD88,St. Lawrence,Production,Bedrock
445518074082701,F  91,20101019,1032,WG,9,01100562,,041503080204,371PSDM,24570326K,44.91169444,-74.13772222,033,201010191032 EST,201010191032,Paleozoic,Potsdam Sandstone,Upper,Cambrian,NAD83,879,F  91,NAVD88,St. Lawrence,Production,Bedrock
445912074102901,F 318,20050901,0900,WG,9,00502192,2490020,041503080205,112SDGV,24570326A,44.98027778,-74.21055556,033,200509010900 EST,200509010900,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,333,F 318,NAVD88,St. Lawrence,Domestic,Sand and Gravel
445912074102901,F 318,20050901,0905,WG,9,00502193,2490023,041503080205,112SDGV,24570326A,44.98027778,-74.21055556,033,200509010905 EST,200509010905,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,333,F 318,NAVD88,St. Lawrence,Domestic,Sand and Gravel
445912074102901,F 318,20050901,0938,WG,9,00502194,,041503080205,112SDGV,24570326A,44.98027778,-74.21055556,033,200509010938 EST,200509010938,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,333,F 318,NAVD88,St. Lawrence,Domestic,Sand and Gravel
445221074154101,F 529,20050823,0900,WG,9,00502073,2370046,041503080301,112SDGV,24570326A,44.87258333,-74.26150000,033,200508230900 EST,200508230900,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,732,F 529,NAVD88,St. Lawrence,Domestic,Sand and Gravel
445221074154101,F 529,20050823,0905,WG,9,00502074,2370044,041503080301,112SDGV,24570326A,44.87258333,-74.26150000,033,200508230905 EST,200508230905,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,732,F 529,NAVD88,St. Lawrence,Domestic,Sand and Gravel
445221074154101,F 529,20050823,0930,WG,9,00502075,,041503080301,112SDGV,24570326A,44.87258333,-74.26150000,033,200508230930 EST,200508230930,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,732,F 529,NAVD88,St. Lawrence,Domestic,Sand and Gravel
443758074273001,F 543,20050824,0900,WG,9,00502149,2380032,041503060403,112SDGV,24570326A,44.63325000,-74.45861111,033,200508240900 EST,200508240900,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1342,F 543,NAVD88,St. Lawrence,Domestic,Sand and Gravel
443758074273001,F 543,20050824,0905,WG,9,00502150,2380030,041503060403,112SDGV,24570326A,44.63325000,-74.45861111,033,200508240905 EST,200508240905,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1342,F 543,NAVD88,St. Lawrence,Domestic,Sand and Gravel
443758074273001,F 543,20050824,0948,WG,9,00502151,,041503060403,112SDGV,24570326A,44.63325000,-74.45861111,033,200508240948 EST,200508240948,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1342,F 543,NAVD88,St. Lawrence,Domestic,Sand and Gravel
443758074273001,F 543,20100831,1130,WG,9,01001993,2460200,041503060403,112SDGV,24570326K,44.63325000,-74.45861111,033,201008311130 EST,201008311130,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1342,F 543,NAVD88,St. Lawrence,Domestic,Sand and Gravel
443758074273001,F 543,20100831,1131,WG,9,01002325,,041503060403,112SDGV,24570326K,44.63325000,-74.45861111,033,201008311131 EST,201008311131,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1342,F 543,NAVD88,St. Lawrence,Domestic,Sand and Gravel
443758074273001,F 543,20100831,1132,WG,9,01002326,,041503060403,112SDGV,24570326K,44.63325000,-74.45861111,033,201008311132 EST,201008311132,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1342,F 543,NAVD88,St. Lawrence,Domestic,Sand and Gravel
444455074124102,F 573,20060112,1100,WG,9,00600725,0130099,041503070104,112KMTC,24570326A,44.74861111,-74.21138889,033,200601121100 EST,200601121100,Cenozoic,Kame Terrace Deposits,Pleistocene,Quaternary,NAD83,1197,F 573,NAVD88,St. Lawrence,Production,Sand and Gravel
444455074124102,F 573,20060112,1105,WG,9,00600726,0130093,041503070104,112KMTC,24570326A,44.74861111,-74.21138889,033,200601121105 EST,200601121105,Cenozoic,Kame Terrace Deposits,Pleistocene,Quaternary,NAD83,1197,F 573,NAVD88,St. Lawrence,Production,Sand and Gravel
444455074124102,F 573,20060112,1124,WG,9,00600727,0130011,041503070104,112KMTC,24570326A,44.74861111,-74.21138889,033,200601121124 EST,200601121124,Cenozoic,Kame Terrace Deposits,Pleistocene,Quaternary,NAD83,1197,F 573,NAVD88,St. Lawrence,Production,Sand and Gravel
444455074124102,F 573,20101018,0800,WG,9,01100070,2940165,041503070104,112KMTC,24570326K,44.74861111,-74.21138889,033,201010180800 EST,201010180800,Cenozoic,Kame Terrace Deposits,Pleistocene,Quaternary,NAD83,1197,F 573,NAVD88,St. Lawrence,Production,Sand and Gravel
444455074124102,F 573,20101018,0801,WG,9,01100559,,041503070104,112KMTC,24570326K,44.74861111,-74.21138889,033,201010180801 EST,201010180801,Cenozoic,Kame Terrace Deposits,Pleistocene,Quaternary,NAD83,1197,F 573,NAVD88,St. Lawrence,Production,Sand and Gravel
444455074124102,F 573,20101018,0802,WG,9,01100560,,041503070104,112KMTC,24570326K,44.74861111,-74.21138889,033,201010180802 EST,201010180802,Cenozoic,Kame Terrace Deposits,Pleistocene,Quaternary,NAD83,1197,F 573,NAVD88,St. Lawrence,Production,Sand and Gravel
445221074333601,F 856,20050901,1130,WG,9,00502195,2490021,041503070205,371THRS,24570326A,44.87252778,-74.56013889,033,200509011130 EST,200509011130,Paleozoic,Theresa Dolomite,Upper,Cambrian,NAD83,300,F 856,NAVD88,St. Lawrence,Domestic,Bedrock
445221074333601,F 856,20050901,1135,WG,9,00502196,2490022,041503070205,371THRS,24570326A,44.87252778,-74.56013889,033,200509011135 EST,200509011135,Paleozoic,Theresa Dolomite,Upper,Cambrian,NAD83,300,F 856,NAVD88,St. Lawrence,Domestic,Bedrock
445221074333601,F 856,20050901,1212,WG,9,00502197,2450008,041503070205,371THRS,24570326A,44.87252778,-74.56013889,033,200509011212 EST,200509011212,Paleozoic,Theresa Dolomite,Upper,Cambrian,NAD83,300,F 856,NAVD88,St. Lawrence,Domestic,Bedrock
441400074302701,F1042,20100817,0800,WG,9,01001922,2320160,041503050502,400BCPX,24570326K,44.23375000,-74.50747222,033,201008170800 EST,201008170800,Precambrian,Basement Complex,,,NAD83,1570,F1042,NAVD88,St. Lawrence,Domestic,Bedrock
441400074302701,F1042,20100817,0801,WG,9,01002307,,041503050502,400BCPX,24570326K,44.23375000,-74.50747222,033,201008170801 EST,201008170801,Precambrian,Basement Complex,,,NAD83,1570,F1042,NAVD88,St. Lawrence,Domestic,Bedrock
441400074302701,F1042,20100817,0802,WG,9,01002308,,041503050502,400BCPX,24570326K,44.23375000,-74.50747222,033,201008170802 EST,201008170802,Precambrian,Basement Complex,,,NAD83,1570,F1042,NAVD88,St. Lawrence,Domestic,Bedrock
442652074140301,F1051,20100831,0900,WG,9,01001992,2460199,041503060102,400BCPX,24570326K,44.44780556,-74.23416667,033,201008310900 EST,201008310900,Precambrian,Basement Complex,,,NAD83,1677,F1051,NAVD88,St. Lawrence,Domestic,Bedrock
442652074140301,F1051,20100831,0901,WG,9,01002317,,041503060102,400BCPX,24570326K,44.44780556,-74.23416667,033,201008310901 EST,201008310901,Precambrian,Basement Complex,,,NAD83,1677,F1051,NAVD88,St. Lawrence,Domestic,Bedrock
442652074140301,F1051,20100831,0902,WG,9,01002318,,041503060102,400BCPX,24570326K,44.44780556,-74.23416667,033,201008310902 EST,201008310902,Precambrian,Basement Complex,,,NAD83,1677,F1051,NAVD88,St. Lawrence,Domestic,Bedrock
442652074140301,F1051,20101006,1030,WG,9,01100036,2800003,041503060102,400BCPX,24570326K,44.44780556,-74.23416667,033,201010061030 EST,201010061030,Precambrian,Basement Complex,,,NAD83,1677,F1051,NAVD88,St. Lawrence,Domestic,Bedrock
434744074390203,H  80,20100901,0930,WG,9,01001994,2460201,041503050103,400BCPX,24570326K,43.79800000,-74.65050000,041,201009010930 EST,201009010930,Precambrian,Basement Complex,,,NAD83,1834,H  80,NAVD88,St. Lawrence,Production,Bedrock
434744074390203,H  80,20100901,0931,WG,9,01002301,,041503050103,400BCPX,24570326K,43.79800000,-74.65050000,041,201009010931 EST,201009010931,Precambrian,Basement Complex,,,NAD83,1834,H  80,NAVD88,St. Lawrence,Production,Bedrock
434744074390203,H  80,20100901,0932,WG,9,01002302,,041503050103,400BCPX,24570326K,43.79800000,-74.65050000,041,201009010932 EST,201009010932,Precambrian,Basement Complex,,,NAD83,1834,H  80,NAVD88,St. Lawrence,Production,Bedrock
434928074390401,H 336,20050822,1040,WG,9,00502070,2360096,041503050103,400BCPX,24570326A,43.82444444,-74.65111111,041,200508221040 EST,200508221040,Precambrian,Basement Complex,,,NAD83,1826,H 336,NAVD88,St. Lawrence,Domestic,Bedrock
434928074390401,H 336,20050822,1045,WG,9,00502071,2360095,041503050103,400BCPX,24570326A,43.82444444,-74.65111111,041,200508221045 EST,200508221045,Precambrian,Basement Complex,,,NAD83,1826,H 336,NAVD88,St. Lawrence,Domestic,Bedrock
434928074390401,H 336,20050822,1130,WG,9,00502072,,041503050103,400BCPX,24570326A,43.82444444,-74.65111111,041,200508221130 EST,200508221130,Precambrian,Basement Complex,,,NAD83,1826,H 336,NAVD88,St. Lawrence,Domestic,Bedrock
440517075482701,J 175,20050928,0900,WG,9,00502420,2730069,041503030301,371THRS,24570326A,44.07888889,-75.81527778,045,200509280900 EST,200509280900,Paleozoic,Theresa Dolomite,Upper,Cambrian,NAD83,420,J 175,NAVD88,St. Lawrence,Production,Bedrock
440517075482701,J 175,20050928,0905,WG,9,00502421,2730067,041503030301,371THRS,24570326A,44.07888889,-75.81527778,045,200509280905 EST,200509280905,Paleozoic,Theresa Dolomite,Upper,Cambrian,NAD83,420,J 175,NAVD88,St. Lawrence,Production,Bedrock
440517075482701,J 175,20050928,0913,WG,9,00502422,2720013,041503030301,371THRS,24570326A,44.07888889,-75.81527778,045,200509280913 EST,200509280913,Paleozoic,Theresa Dolomite,Upper,Cambrian,NAD83,420,J 175,NAVD88,St. Lawrence,Production,Bedrock
441255075475101,J 177,20051121,1000,WG,9,00600395,3270122,041503030401,400BCPX,24570326A,44.21750000,-75.78916667,045,200511211000 EST,200511211000,Precambrian,Basement Complex,,,NAD83,412,J 177,NAVD88,St. Lawrence,Production,Bedrock
441255075475101,J 177,20051121,1005,WG,9,00600396,3270121,041503030401,400BCPX,24570326A,44.21750000,-75.78916667,045,200511211005 EST,200511211005,Precambrian,Basement Complex,,,NAD83,412,J 177,NAVD88,St. Lawrence,Production,Bedrock
441255075475101,J 177,20051121,1058,WG,9,00600397,3260002,041503030401,400BCPX,24570326A,44.21750000,-75.78916667,045,200511211058 EST,200511211058,Precambrian,Basement Complex,,,NAD83,412,J 177,NAVD88,St. Lawrence,Production,Bedrock
441014075400401,J 621,20050831,0900,WG,9,00502189,2450198,041503030205,400BCPX,24570326A,44.17061111,-75.66763889,045,200508310900 EST,200508310900,Precambrian,Basement Complex,,,NAD83,496,J 621,NAVD88,St. Lawrence,Domestic,Bedrock
441014075400401,J 621,20050831,0905,WG,9,00502190,2450195,041503030205,400BCPX,24570326A,44.17061111,-75.66763889,045,200508310905 EST,200508310905,Precambrian,Basement Complex,,,NAD83,496,J 621,NAVD88,St. Lawrence,Domestic,Bedrock
441014075400401,J 621,20050831,0941,WG,9,00502191,2440007,041503030205,400BCPX,24570326A,44.17061111,-75.66763889,045,200508310941 EST,200508310941,Precambrian,Basement Complex,,,NAD83,496,J 621,NAVD88,St. Lawrence,Domestic,Bedrock
441554075480301,J 836,20100818,0930,WG,9,01001924,2320162,041503030502,371PSDM,24570326K,44.26494444,-75.80116667,045,201008180930 EST,201008180930,Paleozoic,Potsdam Sandstone,Upper,Cambrian,NAD83,422,J 836,NAVD88,St. Lawrence,Domestic,Bedrock
441554075480301,J 836,20100818,0931,WG,9,01002309,,041503030502,371PSDM,24570326K,44.26494444,-75.80116667,045,201008180931 EST,201008180931,Paleozoic,Potsdam Sandstone,Upper,Cambrian,NAD83,422,J 836,NAVD88,St. Lawrence,Domestic,Bedrock
441554075480301,J 836,20100818,0932,WG,9,01002310,,041503030502,371PSDM,24570326K,44.26494444,-75.80116667,045,201008180932 EST,201008180932,Paleozoic,Potsdam Sandstone,Upper,Cambrian,NAD83,422,J 836,NAVD88,St. Lawrence,Domestic,Bedrock
441554075480301,J 836,20101006,0515,WG,9,01100035,,041503030502,371PSDM,24570326K,44.26494444,-75.80116667,045,201010060515 EST,201010060515,Paleozoic,Potsdam Sandstone,Upper,Cambrian,NAD83,422,J 836,NAVD88,St. Lawrence,Domestic,Bedrock
440229075501101,J1736,20100811,0800,WG,9,01001892,2280014,041503030301,112LAKE,24570326K,44.04138889,-75.83636111,045,201008110800 EST,201008110800,Cenozoic,Lake Deposits,Pleistocene,Quaternary,NAD83,449,J1736,NAVD88,St. Lawrence,Production,Bedrock
440229075501101,J1736,20100811,0801,WG,9,01002303,,041503030301,112LAKE,24570326K,44.04138889,-75.83636111,045,201008110801 EST,201008110801,Cenozoic,Lake Deposits,Pleistocene,Quaternary,NAD83,449,J1736,NAVD88,St. Lawrence,Production,Sand and Gravel
440229075501101,J1736,20100811,0802,WG,9,01002304,,041503030301,112LAKE,24570326K,44.04138889,-75.83636111,045,201008110802 EST,201008110802,Cenozoic,Lake Deposits,Pleistocene,Quaternary,NAD83,449,J1736,NAVD88,St. Lawrence,Production,Sand and Gravel
440907075191701,L 176,20050913,0900,WG,9,00502201,2580054,041503020503,400BCPX,24570326A,44.14444444,-75.31583333,049,200509130900 EST,200509130900,Precambrian,Basement Complex,,,NAD83,829,L 176,NAVD88,St. Lawrence,Production,Bedrock
440907075191701,L 176,20050913,0906,WG,9,00502202,2580072,041503020503,400BCPX,24570326A,44.14444444,-75.31583333,049,200509130906 EST,200509130906,Precambrian,Basement Complex,,,NAD83,829,L 176,NAVD88,St. Lawrence,Production,Bedrock
440907075191701,L 176,20050913,0905,WG,9,00502203,,041503020503,400BCPX,24570326A,44.14444444,-75.31583333,049,200509130905 EST,200509130905,Precambrian,Basement Complex,,,NAD83,829,L 176,NAVD88,St. Lawrence,Production,Bedrock
443021075042901,ST 366,20050830,0830,WG,9,00502162,2440212,041503040302,112SDGV,24570326A,44.50583333,-75.07444444,089,200508300830 EST,200508300830,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,775,ST 366,NGVD29,St. Lawrence,Production,Sand and Gravel
443021075042901,ST 366,20050830,0835,WG,9,00502163,2440151,041503040302,112SDGV,24570326A,44.50583333,-75.07444444,089,200508300835 EST,200508300835,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,775,ST 366,NGVD29,St. Lawrence,Production,Sand and Gravel
443021075042901,ST 366,20050830,0846,WG,9,00502164,2430070,041503040302,112SDGV,24570326A,44.50583333,-75.07444444,089,200508300846 EST,200508300846,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,775,ST 366,NGVD29,St. Lawrence,Production,Sand and Gravel
443021075042901,ST 366,20060208,0940,WG,9,00600942,0400072,041503040302,112SDGV,24570326A,44.50583333,-75.07444444,089,200602080940 EST,200602080940,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,775,ST 366,NGVD29,St. Lawrence,Production,Sand and Gravel
443306074555101,ST 378,20050830,1100,WG,9,00502165,2440210,041503050604,112SDGV,24570326A,44.55158333,-74.93091667,089,200508301100 EST,200508301100,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,885,ST 378,NGVD29,St. Lawrence,Production,Sand and Gravel
443306074555101,ST 378,20050830,1105,WG,9,00502166,2440153,041503050604,112SDGV,24570326A,44.55158333,-74.93091667,089,200508301105 EST,200508301105,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,885,ST 378,NGVD29,St. Lawrence,Production,Sand and Gravel
443306074555101,ST 378,20050830,1158,WG,9,00502167,,041503050604,112SDGV,24570326A,44.55158333,-74.93091667,089,200508301158 EST,200508301158,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,885,ST 378,NGVD29,St. Lawrence,Production,Sand and Gravel
443306074555101,ST 378,20100812,0800,WG,9,01001894,2280168,041503050604,112SDGV,24570326K,44.55158333,-74.93091667,089,201008120800 EST,201008120800,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,885,ST 378,NGVD29,St. Lawrence,Production,Sand and Gravel
443306074555101,ST 378,20100812,0803,WG,9,01002321,,041503050604,112SDGV,24570326K,44.55158333,-74.93091667,089,201008120803 EST,201008120803,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,885,ST 378,NGVD29,St. Lawrence,Production,Sand and Gravel
443306074555101,ST 378,20100812,0802,WG,9,01002324,,041503050604,112SDGV,24570326K,44.55158333,-74.93091667,089,201008120802 EST,201008120802,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,885,ST 378,NGVD29,St. Lawrence,Production,Sand and Gravel
445159075115601,ST 950,20050912,1300,WG,9,00502198,2570083,041503100102,367BKMN,24570326A,44.86666667,-75.19722222,089,200509121300 EST,200509121300,Paleozoic,Beekmantown Group,Lower,Ordovician,NAD83,253,ST 950,NAVD88,St. Lawrence,Production,Bedrock
445159075115601,ST 950,20050912,1305,WG,9,00502199,2570082,041503100102,367BKMN,24570326A,44.86666667,-75.19722222,089,200509121305 EST,200509121305,Paleozoic,Beekmantown Group,Lower,Ordovician,NAD83,253,ST 950,NAVD88,St. Lawrence,Production,Bedrock
445159075115601,ST 950,20050912,1251,WG,9,00502200,,041503100102,367BKMN,24570326A,44.86666667,-75.19722222,089,200509121251 EST,200509121251,Paleozoic,Beekmantown Group,Lower,Ordovician,NAD83,253,ST 950,NAVD88,St. Lawrence,Production,Bedrock
445159075115601,ST 950,20100818,1230,WG,9,01001925,2320161,041503100102,367BKMN,24570326K,44.86666667,-75.19722222,089,201008181230 EST,201008181230,Paleozoic,Beekmantown Group,Lower,Ordovician,NAD83,253,ST 950,NAVD88,St. Lawrence,Production,Bedrock
445159075115601,ST 950,20100818,1231,WG,9,01002329,,041503100102,367BKMN,24570326K,44.86666667,-75.19722222,089,201008181231 EST,201008181231,Paleozoic,Beekmantown Group,Lower,Ordovician,NAD83,253,ST 950,NAVD88,St. Lawrence,Production,Bedrock
445159075115601,ST 950,20100818,1232,WG,9,01002330,,041503100102,367BKMN,24570326K,44.86666667,-75.19722222,089,201008181232 EST,201008181232,Paleozoic,Beekmantown Group,Lower,Ordovician,NAD83,253,ST 950,NAVD88,St. Lawrence,Production,Bedrock
443705075242701,ST1415,20050824,1255,WG,9,00502152,2380033,041503021002,371THRS,24570326A,44.62111111,-75.41027778,089,200508241255 EST,200508241255,Paleozoic,Theresa Dolomite,Upper,Cambrian,NAD83,352,ST1415,NAVD88,St. Lawrence,Production,Bedrock
443705075242701,ST1415,20050824,1300,WG,9,00502153,2380031,041503021002,371THRS,24570326A,44.62111111,-75.41027778,089,200508241300 EST,200508241300,Paleozoic,Theresa Dolomite,Upper,Cambrian,NAD83,352,ST1415,NAVD88,St. Lawrence,Production,Bedrock
443705075242701,ST1415,20050824,1318,WG,9,00502154,,041503021002,371THRS,24570326A,44.62111111,-75.41027778,089,200508241318 EST,200508241318,Paleozoic,Theresa Dolomite,Upper,Cambrian,NAD83,352,ST1415,NAVD88,St. Lawrence,Production,Bedrock
441928075150501,ST1420,20050913,1200,WG,9,00502204,2580055,041503020604,400BCPX,24570326A,44.32277778,-75.24361111,089,200509131200 EST,200509131200,Precambrian,Basement Complex,,,NAD83,691,ST1420,NAVD88,St. Lawrence,Production,Bedrock
